[[(1, 33), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 49), (1, 81)], [(1, 35), (1, 50), (0, 1), (0, 2), (0, 3), (0, 3), (0, 1), (0, 3), (0, 3), (0, 1), (0, 19), (0, 2), (0, 2), (0, 1), (0, 3), (1, 82)], [(1, 34), (1, 18), (0, 19), (1, 97), (0, 2), (1, 113), (0, 1), (1, 97), (0, 1), (1, 113), (0, 1), (1, 113), (0, 19), (1, 97), (0, 1), (1, 82)], [(1, 22), (1, 38), (0, 1), (0, 1), (0, 1), (0, 1), (0, 2), (0, 1), (0, 2), (0, 2), (0, 19), (0, 3), (0, 1), (0, 1), (0, 4), (1, 82)], [(1, 34), (1, 51), (0, 4), (1, 97), (0, 2), (1, 113), (0, 4), (1, 97), (0, 1), (1, 97), (0, 4), (1, 113), (0, 3), (1, 113), (0, 3), (1, 82)], [(1, 35), (1, 16), (0, 2), (0, 2), (0, 3), (0, 4), (0, 4), (0, 2), (0, 1), (0, 4), (0, 2), (0, 1), (0, 1), (0, 1), (0, 3), (1, 82)], [(1, 34), (1, 17), (0, 2), (1, 113), (0, 19), (1, 113), (0, 2), (1, 97), (0, 2), (1, 97), (0, 1), (1, 97), (0, 2), (1, 113), (0, 4), (1, 82)], [(1, 35), (1, 50), (0, 3), (0, 3), (0, 2), (0, 2), (0, 2), (0, 4), (0, 2), (0, 3), (0, 3), (0, 2), (0, 20), (0, 1), (0, 4), (1, 82)], [(1, 35), (1, 17), (0, 1), (1, 97), (0, 19), (1, 113), (0, 1), (1, 113), (0, 2), (1, 97), (0, 2), (1, 113), (0, 4), (1, 97), (0, 2), (1, 82)], [(1, 34), (1, 16), (0, 1), (0, 20), (0, 1), (0, 2), (0, 1), (0, 2), (0, 1), (0, 4), (0, 2), (0, 3), (0, 2), (0, 2), (0, 2), (1, 82)], [(1, 35), (1, 18), (0, 2), (1, 113), (0, 3), (1, 113), (0, 2), (1, 97), (0, 1), (1, 97), (0, 1), (1, 97), (0, 19), (1, 113), (0, 2), (1, 82)], [(1, 34), (1, 17), (0, 3), (0, 1), (0, 19), (0, 20), (0, 1), (0, 19), (0, 1), (0, 2), (0, 19), (0, 2), (0, 2), (0, 1), (0, 2), (1, 6)], [(1, 34), (1, 17), (0, 2), (1, 97), (0, 2), (1, 97), (0, 4), (1, 113), (0, 2), (1, 113), (0, 1), (1, 97), (0, 20), (1, 113), (0, 2), (1, 82)], [(1, 34), (1, 17), (0, 3), (0, 3), (0, 1), (0, 2), (0, 1), (0, 19), (0, 4), (0, 3), (0, 20), (0, 2), (0, 19), (0, 2), (0, 3), (1, 82)], [(1, 36), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 52), (1, 84)]]
[(4, 2, 626), (10, 2, 914), (10, 14, 966), (4, 14, 763), (1, 5, 758), (1, 11, 732), (13, 11, 961), (13, 5, 795), (5, 6, 794), (5, 10, 774), (9, 6, 673), (9, 10, 605)]
[{'id': 0, 'x': 1.5, 'y': 2.5, 'l': 3, 'b': 1, 'p': 3}, {'id': 1, 'x': 13.5, 'y': 14.5, 'l': 3, 'b': 1, 'p': 3}]
1579709569.3363423;[(5, {'x': 6, 'y': 2}), (5, {'x': 8, 'y': 2}), (5, {'x': 12, 'y': 2}), (5, {'x': 13, 'y': 2}), (5, {'x': 13, 'y': 3}), (5, {'x': 5, 'y': 4}), (5, {'x': 6, 'y': 4}), (5, {'x': 7, 'y': 4}), (5, {'x': 8, 'y': 4}), (5, {'x': 9, 'y': 4}), (5, {'x': 11, 'y': 4}), (5, {'x': 5, 'y': 5}), (5, {'x': 7, 'y': 5}), (5, {'x': 9, 'y': 5}), (5, {'x': 3, 'y': 6}), (5, {'x': 4, 'y': 6}), (5, {'x': 6, 'y': 6}), (5, {'x': 8, 'y': 6}), (5, {'x': 10, 'y': 6}), (5, {'x': 11, 'y': 6}), (5, {'x': 1, 'y': 7}), (5, {'x': 3, 'y': 7}), (5, {'x': 5, 'y': 7}), (5, {'x': 9, 'y': 7}), (5, {'x': 11, 'y': 7}), (5, {'x': 13, 'y': 7}), (5, {'x': 3, 'y': 8}), (5, {'x': 4, 'y': 8}), (5, {'x': 10, 'y': 8}), (5, {'x': 11, 'y': 8}), (5, {'x': 1, 'y': 9}), (5, {'x': 3, 'y': 9}), (5, {'x': 5, 'y': 9}), (5, {'x': 9, 'y': 9}), (5, {'x': 11, 'y': 9}), (5, {'x': 13, 'y': 9}), (5, {'x': 3, 'y': 10}), (5, {'x': 4, 'y': 10}), (5, {'x': 6, 'y': 10}), (5, {'x': 8, 'y': 10}), (5, {'x': 10, 'y': 10}), (5, {'x': 11, 'y': 10}), (5, {'x': 5, 'y': 11}), (5, {'x': 7, 'y': 11}), (5, {'x': 9, 'y': 11}), (5, {'x': 3, 'y': 12}), (5, {'x': 5, 'y': 12}), (5, {'x': 6, 'y': 12}), (5, {'x': 7, 'y': 12}), (5, {'x': 8, 'y': 12}), (5, {'x': 9, 'y': 12}), (5, {'x': 1, 'y': 13}), (5, {'x': 1, 'y': 14}), (5, {'x': 2, 'y': 14}), (5, {'x': 6, 'y': 14}), (5, {'x': 8, 'y': 14}), (20, {'x': 7, 'y': 8, 't': 3}), (20, {'x': 10, 'y': 4, 't': 2}), (20, {'x': 4, 'y': 12, 't': 2}), (22, {'0': 0.0, '1': 0.0}), (2, {'id': 0}), (12, {'id': 0}), (2, {'id': 1}), (12, {'id': 1}), (22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.3567822;[(22, {'0': 0.0, '1': 0.0})]
1579709569.3756661;[(22, {'0': 0.0, '1': 0.0})]
1579709569.3956478;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.4175575;[(22, {'0': 0.0, '1': 0.0})]
1579709569.4386187;[(22, {'0': 0.0, '1': 0.0})]
1579709569.455729;[(22, {'0': 0.0, '1': 0.0})]
1579709569.4756877;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.4956818;[(22, {'0': 0.0, '1': 0.0})]
1579709569.515675;[(22, {'0': 0.0, '1': 0.0})]
1579709569.5396013;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.5557635;[(22, {'0': 0.0, '1': 0.0})]
1579709569.575679;[(22, {'0': 0.0, '1': 0.0})]
1579709569.5963218;[(22, {'0': 0.0, '1': 0.0})]
1579709569.6176121;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.6384497;[(22, {'0': 0.0, '1': 0.0})]
1579709569.6585271;[(22, {'0': 0.0, '1': 0.0})]
1579709569.6756735;[(22, {'0': 0.0, '1': 0.0})]
1579709569.6997173;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.7156858;[(22, {'0': 0.0, '1': 0.0})]
1579709569.7356782;[(22, {'0': 0.0, '1': 0.0})]
1579709569.7556891;[(22, {'0': 0.0, '1': 0.0})]
1579709569.775683;[(22, {'0': 0.0, '1': 0.0})]
1579709569.7968912;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.8173766;[(22, {'0': 0.0, '1': 0.0})]
1579709569.8356788;[(22, {'0': 0.0, '1': 0.0})]
1579709569.8556905;[(22, {'0': 0.0, '1': 0.0})]
1579709569.8778136;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.8956923;[(22, {'0': 0.0, '1': 0.0})]
1579709569.915875;[(22, {'0': 0.0, '1': 0.0})]
1579709569.9357107;[(22, {'0': 0.0, '1': 0.0})]
1579709569.956132;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709569.9757192;[(22, {'0': 0.0, '1': 0.0})]
1579709569.9966486;[(22, {'0': 0.0, '1': 0.0})]
1579709570.0156791;[(22, {'0': 0.0, '1': 0.0})]
1579709570.0384085;[(22, {'0': 0.0, '1': 0.0}), (15, {'x': 2, 'y': 2, 't': 180}), (22, {'0': 0.0, '1': 0.0})]
1579709570.060173;[(22, {'0': 0.0, '1': 0.0})]
1579709570.0757115;[(22, {'0': 0.0, '1': 0.0})]
1579709570.0989218;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709570.1165884;[(22, {'0': 0.0, '1': 0.0})]
1579709570.1356983;[(22, {'0': 0.0, '1': 0.0})]
1579709570.1563962;[(22, {'0': 0.0, '1': 0.0})]
1579709570.1757195;[(22, {'0': 0.0, '1': 0.0})]
1579709570.1956785;[(22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709570.2157292;[(22, {'0': 0.0, '1': 0.0})]
1579709570.238404;[(4, {'id': 1, 'x': 13.45, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.2557893;[(4, {'id': 1, 'x': 13.4, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.277798;[(4, {'id': 1, 'x': 13.35, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 13.3, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.2957194;[(4, {'id': 1, 'x': 13.25, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.3157132;[(4, {'id': 1, 'x': 13.2, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.3386443;[(4, {'id': 1, 'x': 13.15, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.3557618;[(4, {'id': 1, 'x': 13.1, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.3757622;[(4, {'id': 1, 'x': 13.05, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 13.0, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.3959198;[(4, {'id': 1, 'x': 12.95, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.416171;[(4, {'id': 1, 'x': 12.9, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.4360213;[(4, {'id': 1, 'x': 12.85, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0}), (22, {'0': 0.0, '1': 0.0})]
1579709570.4572358;[(22, {'0': 0.0, '1': 0.0})]
1579709570.475826;[(4, {'id': 1, 'x': 12.9, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.495698;[(4, {'id': 1, 'x': 12.95, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.5172336;[(4, {'id': 1, 'x': 13.0, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 13.05, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.5356908;[(4, {'id': 1, 'x': 13.1, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.555772;[(4, {'id': 1, 'x': 13.15, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.5756798;[(4, {'id': 1, 'x': 13.2, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.595692;[(4, {'id': 1, 'x': 13.25, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.6158056;[(4, {'id': 1, 'x': 13.3, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 13.35, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709570.6360474;[(22, {'0': 0.0, '1': 0.0})]
1579709570.6557095;[(4, {'id': 1, 'x': 13.3, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.6756964;[(4, {'id': 1, 'x': 13.25, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.6964853;[(4, {'id': 1, 'x': 13.2, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 13.15, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.7176497;[(4, {'id': 1, 'x': 13.1, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.7357078;[(4, {'id': 1, 'x': 13.05, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.7557557;[(4, {'id': 1, 'x': 13.0, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.7757127;[(4, {'id': 1, 'x': 12.95, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 12.9, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.7961779;[(4, {'id': 1, 'x': 12.85, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.815711;[(4, {'id': 1, 'x': 12.8, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.8359015;[(4, {'id': 1, 'x': 12.75, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.8557456;[(4, {'id': 1, 'x': 12.7, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 12.65, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.8766294;[(4, {'id': 1, 'x': 12.6, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.8957179;[(4, {'id': 1, 'x': 12.55, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.918297;[(4, {'id': 1, 'x': 12.5, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 12.45, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.9356887;[(4, {'id': 1, 'x': 12.4, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.9563303;[(4, {'id': 1, 'x': 12.35, 'y': 14.5, 'f': 3}), (22, {'0': 0.0, '1': 0.0})]
1579709570.975868;[(22, {'0': 0.0, '1': 0.0})]
1579709570.995706;[(22, {'0': 0.0, '1': 0.0})]
1579709571.0159056;[(22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 12.4, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709571.0356894;[(4, {'id': 1, 'x': 12.45, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709571.0557752;[(4, {'id': 1, 'x': 12.5, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709571.075704;[(4, {'id': 1, 'x': 12.55, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
1579709571.0965228;[(4, {'id': 1, 'x': 12.6, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0}), (4, {'id': 1, 'x': 12.65, 'y': 14.5, 'f': 1}), (22, {'0': 0.0, '1': 0.0})]
