1579710733.4570951;0.2732686996459961;0
1579710733.4571126;-2.7976608276367188;0
1579710733.4571269;-6.921016693115234;0
1579710733.680642;-9.803203582763672;0
1579710733.690756;-8.959541320800781;0
1579710733.6907768;-3.5575714111328125;0
1579710733.69079;5.04880428314209;0
1579710733.6908016;13.684932708740234;0
1579710733.690812;19.12551498413086;0
1579710733.6908233;19.586986541748047;0
1579710733.6908343;15.317758560180664;0
1579710733.6908453;8.379073143005371;0
1579710733.690856;1.2424988746643066;0
1579710733.690867;-3.922083854675293;0
1579710733.7607257;-5.902841567993164;0
1579710733.7672656;-4.223957061767578;0
1579710733.7672858;0.7295360565185547;0
1579710733.7673008;8.103254318237305;0
1579710733.7673144;16.515382766723633;0
1579710733.7673287;24.08957862854004;0
1579710733.7673414;29.416751861572266;0
1579710733.767354;31.63253402709961;0
1579710733.7673666;30.968786239624023;0
1579710733.7673783;28.184537887573242;0
1579710733.767391;24.27488136291504;0
1579710733.9826465;19.750120162963867;0
1579710733.990381;14.682775497436523;0
1579710733.990393;9.297242164611816;0
1579710733.9904008;3.8297719955444336;0
1579710733.9904082;-0.6944787502288818;0
1579710733.9904146;-3.2912697792053223;0
1579710733.990421;-3.2776365280151367;0
1579710733.9904275;-0.9430532455444336;0
1579710733.990434;2.204657554626465;0
1579710733.9904478;4.143120288848877;0
1579710733.9904544;3.1826932430267334;0
1579710734.1057734;-1.2038127183914185;0
1579710734.1117241;-8.13504409790039;0
1579710734.1117463;-15.468500137329102;0
1579710734.1117616;-21.01750946044922;0
1579710734.111776;-23.258949279785156;0
1579710734.1117914;-21.931278228759766;0
1579710734.1118057;-17.972991943359375;0
1579710734.1118197;-12.780105590820312;0
1579710734.1118338;-7.704455375671387;0
1579710734.1118474;-3.6256301403045654;0
1579710734.1118615;-1.037409782409668;0
1579710734.2019703;30.6299991607666;0
1579710734.2140753;30.6299991607666;0
1579710734.2141051;30.6299991607666;0
1579710734.2141201;30.6299991607666;0
1579710735.7493591;3.702460289001465;0
1579710735.7493675;8.90327262878418;0
1579710735.7493746;11.317066192626953;0
1579710735.7493806;9.680279731750488;0
1579710735.749387;4.351837158203125;0
1579710735.7493932;-3.0380659103393555;0
1579710735.7494035;-10.184192657470703;0
1579710735.8306613;-15.273184776306152;0
1579710735.8358305;-17.642330169677734;0
1579710735.835842;-17.424537658691406;0
1579710735.8358495;-15.432084083557129;0
1579710735.8358564;-12.719137191772461;0
1579710735.8358626;-10.158401489257812;0
1579710735.8358688;-8.491021156311035;0
1579710735.8358748;-8.020575523376465;0
1579710735.8358808;-8.449130058288574;0
1579710735.835887;-8.982701301574707;0
1579710735.8358939;-9.007797241210938;0
1579710736.0307498;-8.214559555053711;0
1579710736.0375977;-7.166598796844482;0
1579710736.0376215;-6.4296183586120605;0
1579710736.0376375;-6.117438316345215;0
1579710736.0376525;-5.546868324279785;0
1579710736.037667;-3.7509922981262207;0
1579710736.0376832;-0.272707462310791;0
1579710736.0376976;4.210715293884277;0
1579710736.0377123;8.124469757080078;0
1579710736.0377269;10.320534706115723;0
1579710736.037741;10.651235580444336;0
1579710736.0905342;0.28816068172454834;0
1579710736.0991106;0.290722131729126;0
1579710736.0991225;0.2868799865245819;0
1579710736.0991302;0.290722131729126;0
1579710736.0991373;0.28816068172454834;0
1579710736.0991437;0.290722131729126;0
1579710736.1518474;10.606598854064941;0
1579710736.1587923;12.158447265625;0
1579710736.158806;16.275981903076172;0
1579710736.158814;21.73080062866211;0
1579710736.1588209;25.60837173461914;0
1579710736.158835;25.018936157226562;0
1579710736.1588416;18.88057518005371;0
1579710736.158848;9.31480598449707;0
1579710736.1588552;0.30678749084472656;0
1579710736.1588616;-4.553897380828857;0
1579710736.1588674;-4.276377201080322;0
1579710736.2306454;30.610000610351562;0
1579710736.2394147;30.610000610351562;0
1579710736.2394328;30.610000610351562;0
1579710736.2394454;30.610000610351562;0
1579710736.2394655;30.649999618530273;0
1579710745.4721222;77.78670501708984;0
1579710745.4721394;87.64054870605469;0
1579710745.6438034;96.17230224609375;0
1579710745.6438127;104.57755279541016;0
1579710745.6438193;113.2453384399414;0
1579710745.6438253;120.45162963867188;0
1579710745.6438315;122.50242614746094;0
1579710745.6438372;114.78981018066406;0
1579710745.6438434;94.17276000976562;0
