1579710308.0631325;-21.798828125;0
1579710308.063148;-22.13824462890625;0
1579710308.0631595;-23.26104736328125;0
1579710308.0631695;-25.1488037109375;0
1579710308.06318;-27.414794921875;0
1579710308.0631905;-29.4447021484375;0
1579710308.0632012;-30.52056884765625;0
1579710308.063212;-30.0654296875;0
1579710308.2449045;-27.873046875;0
1579710308.2515063;-24.16693115234375;0
1579710308.2515166;-19.4703369140625;0
1579710308.2515233;-14.3707275390625;0
1579710308.2515297;-9.40869140625;0
1579710308.251536;-4.841552734375;0
1579710308.2515419;-0.80560302734375;0
1579710308.2515473;2.736328125;0
1579710308.251553;5.89227294921875;0
1579710308.251559;8.7232666015625;0
1579710308.2515652;11.21661376953125;0
1579710308.2859418;31.469999313354492;0
1579710308.2939718;31.469999313354492;0
1579710308.2939923;31.469999313354492;0
1579710308.2940133;31.469999313354492;0
1579710308.2940252;31.489999771118164;0
1579710308.2940364;31.489999771118164;0
1579710308.2940483;31.489999771118164;0
1579710308.29406;31.489999771118164;0
1579710308.425181;13.3074951171875;0
1579710308.4322145;14.89874267578125;0
1579710308.432232;15.894287109375;0
1579710308.4322445;16.32073974609375;0
1579710308.4322555;16.37677001953125;0
1579710308.4322658;16.3587646484375;0
1579710308.4322765;16.6171875;0
1579710308.4322867;17.406982421875;0
1579710308.4322968;18.730224609375;0
1579710308.4323075;20.3907470703125;0
1579710308.432318;22.06689453125;0
1579710308.619777;23.4327392578125;0
1579710308.6271899;24.3792724609375;0
1579710308.6272;24.9586181640625;0
1579710308.6272075;25.3604736328125;0
1579710308.6272168;25.79193115234375;0
1579710308.6272235;26.3624267578125;0
1579710308.62723;27.05682373046875;0
1579710308.6272361;27.800537109375;0
1579710308.6272461;28.517822265625;0
1579710308.6272576;29.1912841796875;0
1579710308.6272693;29.93426513671875;0
1579710308.627322;0.22284427285194397;0
1579710308.6273289;0.2254057079553604;0
1579710320.1148849;33.87689208984375;0
1579710320.1148963;36.272216796875;0
1579710320.1149035;38.2799072265625;0
1579710320.1149101;38.85089111328125;0
1579710320.1149163;37.52801513671875;0
1579710320.1149223;34.3634033203125;0
1579710320.1149285;29.792236328125;0
1579710320.1149344;24.15478515625;0
1579710320.7098033;31.530000686645508;0
1579710320.7098207;31.530000686645508;0
1579710320.7098346;31.530000686645508;0
1579710320.7098486;31.530000686645508;0
